int,resp,probs,feedback,Subject,Block,Run,Task,Main
825.0,595.0494086154401,0.07501916317896257,77.68929216251065,1,Short Uniform,1274,1,True
825.0,538.892709280306,0.11238585385020666,120.26796224494178,1,Short Uniform,1275,1,True
675.0,609.515076627023,0.05728252335537805,9.411852267028095,1,Short Uniform,1276,1,True
450.0,769.2734353287386,0.31201606624797285,503.38531608204573,1,Short Uniform,1277,1,True
675.0,510.375680513091,0.048813942563794045,59.4812983627498,1,Short Uniform,1278,1,True
750.0,590.5191972764001,0.20081105402022004,45.21622477753564,1,Short Uniform,1279,1,True
600.0,516.1873635675162,0.6477212238855841,19.512661182676986,1,Short Uniform,1280,1,True
750.0,502.4041693352336,0.05185475121895972,108.98434731124567,1,Short Uniform,1281,1,True
600.0,721.7654089785906,0.6753941089748454,41.18559673256508,1,Short Uniform,1282,1,True
675.0,552.9357130072666,0.05139065863786847,32.70165192657204,1,Short Uniform,1283,1,True
675.0,713.087487192587,0.41404495749033887,3.1838829753535873,1,Short Uniform,1284,1,True
450.0,619.2227226010334,0.2086778846206741,141.41397454077187,1,Short Uniform,1285,1,True
825.0,430.36490219032885,0.04008091216033351,228.81448730688516,1,Short Uniform,1286,1,True
600.0,687.5531408361401,0.22711903753687104,21.293201306313826,1,Short Uniform,1287,1,True
675.0,709.6257599911585,0.23972878170400422,2.631425525301094,1,Short Uniform,1288,1,True
825.0,498.3461663148417,0.042226777878474,156.7716834691806,1,Short Uniform,1289,1,True
450.0,436.45078552761095,0.056185658815153146,0.9065738904631949,1,Short Uniform,1290,1,True
450.0,494.79833864397096,0.23617073206835948,9.910573556839022,1,Short Uniform,1291,1,True
675.0,688.2582369003436,0.6409037955411094,0.3858015817956275,1,Short Uniform,1292,1,True
825.0,656.9906586951715,0.316306842449932,41.47238018833035,1,Short Uniform,1293,1,True
750.0,564.5067511854593,0.08063318382248823,61.16932507692997,1,Short Uniform,1294,1,True
600.0,577.0051003574065,0.46377344791560937,1.4687928043692975,1,Short Uniform,1295,1,True
825.0,763.138570118783,0.690753128483425,5.6225329762332015,1,Short Uniform,1296,1,True
825.0,677.783652066404,0.26711733402345084,31.8422818716703,1,Short Uniform,1297,1,True
525.0,593.49720352261,0.164914407095849,17.022646314441197,1,Short Uniform,1298,1,True
450.0,512.2778036653846,0.05476836391704402,19.15320903399599,1,Short Uniform,1299,1,True
750.0,775.1367839122153,0.12033578797221547,1.123302943021163,1,Short Uniform,1300,1,True
600.0,776.3138200770891,0.2575565098431753,86.35156430604485,1,Short Uniform,1301,1,True
450.0,552.0460392049567,0.19938268715555663,51.42416848108429,1,Short Uniform,1302,1,True
525.0,476.577318088035,0.4324504922401249,8.507051695409865,1,Short Uniform,1303,1,True
525.0,770.9276096789082,0.07144630929621253,219.42998350070357,1,Short Uniform,1304,1,True
675.0,605.034396112627,0.5973713823560551,10.743891856954274,1,Short Uniform,1305,1,True
525.0,497.2542216526052,0.43057121844810403,2.7930275414159116,1,Short Uniform,1306,1,True
600.0,490.21837683104087,0.5317963141700889,33.47779107114262,1,Short Uniform,1307,1,True
525.0,591.3538009216393,0.589868949356041,15.973975135595602,1,Short Uniform,1308,1,True
600.0,677.2363441735481,0.1397429494613482,16.570702392485494,1,Short Uniform,1309,1,True
600.0,565.8976703057817,0.5804849693854728,3.2304691404810026,1,Short Uniform,1310,1,True
450.0,787.2142651222123,0.18717265516943404,561.5479535896972,1,Short Uniform,1311,1,True
525.0,522.9590135418716,0.5754150016499183,0.015113381305264035,1,Short Uniform,1312,1,True
525.0,554.0701117938451,0.04227157287599859,3.066018683742946,1,Short Uniform,1313,1,True
525.0,536.1750991767544,0.6979939786145624,0.4530896747765896,1,Short Uniform,1314,1,True
825.0,529.1678092731793,0.19036746357977757,128.58282471291835,1,Short Uniform,1315,1,True
675.0,523.627383343002,0.20789810614861726,50.290631711575266,1,Short Uniform,1316,1,True
450.0,550.6947995143978,0.09620324970794775,50.07132172466552,1,Short Uniform,1317,1,True
450.0,465.89026791674274,0.3227313442337799,1.2469166146462412,1,Short Uniform,1318,1,True
675.0,692.27581148629,0.03319708026711632,0.6550423319831625,1,Short Uniform,1319,1,True
525.0,469.29575036026176,0.026784696377024457,11.257917198825497,1,Short Uniform,1320,1,True
450.0,497.30252236518277,0.30514000236514693,11.049524059795633,1,Short Uniform,1321,1,True
675.0,585.1846250738389,0.19443441605607298,17.704914289441728,1,Short Uniform,1322,1,True
525.0,456.09463559371454,0.5809611729505297,17.22611970598817,1,Short Uniform,1323,1,True
450.0,589.3412708802363,0.1702596970645126,95.88143096552781,1,Short Uniform,1324,1,True
675.0,630.9548106011471,0.13142353972995763,4.257840788325545,1,Short Uniform,1325,1,True
675.0,696.2193574185668,0.5570548377827099,0.9882274441852091,1,Short Uniform,1326,1,True
825.0,640.7618864651972,0.6204431449586167,49.871342485014324,1,Short Uniform,1327,1,True
450.0,647.9403355718647,0.18724820730430533,193.48334047556745,1,Short Uniform,1328,1,True
675.0,801.6023632466532,0.6316365120603268,35.17839973582998,1,Short Uniform,1329,1,True
750.0,676.1249037171331,0.16346978496532544,9.702275290316194,1,Short Uniform,1330,1,True
600.0,514.8677894827619,0.556945817727796,20.131925743198206,1,Short Uniform,1331,1,True
750.0,775.2201373409195,0.6320676858022349,1.1307650266574925,1,Short Uniform,1332,1,True
750.0,708.9247671533868,0.023621964045557223,2.9994217838284265,1,Short Uniform,1333,1,True
675.0,498.14595004162055,0.5793320187891075,68.64714400368939,1,Short Uniform,1334,1,True
825.0,783.6894656031263,0.2733405278875831,2.507342886545869,1,Short Uniform,1335,1,True
525.0,642.2660083022093,0.15019576784715885,49.89139846941979,1,Short Uniform,1336,1,True
750.0,796.5716264839066,0.6406693984951652,3.855851365967127,1,Short Uniform,1337,1,True
450.0,594.7423619642507,0.0828269044615981,103.45852517032176,1,Short Uniform,1338,1,True
525.0,617.6670778332489,0.13284127676193977,31.15532812391258,1,Short Uniform,1339,1,True
750.0,524.241636850779,0.10528582846310226,90.6077129454499,1,Short Uniform,1340,1,True
600.0,528.1964645232993,0.11298423064636882,14.321521408205061,1,Short Uniform,1341,1,True
675.0,726.0821164646505,0.1414100482402765,5.727040049400541,1,Short Uniform,1342,1,True
675.0,600.682776555895,0.08650842504297271,12.121919781489236,1,Short Uniform,1343,1,True
450.0,951.3034113095272,0.04018189455404857,1241.0128898299704,1,Short Uniform,1344,1,True
825.0,485.95124193027004,0.03256075471120821,168.89485450670526,1,Short Uniform,1345,1,True
675.0,582.0557793508434,0.5258176287666009,18.95995204845894,1,Short Uniform,1346,1,True
525.0,631.1054913252286,0.13062100417044126,40.84671306800242,1,Short Uniform,1347,1,True
600.0,626.1213626939804,0.10712748990853727,1.895348858306858,1,Short Uniform,1348,1,True
750.0,522.35230638227,0.16088627158137606,92.13061761683893,1,Short Uniform,1349,1,True
525.0,524.0517277963123,0.6157995219016905,0.003262476815552609,1,Short Uniform,1350,1,True
750.0,576.2457567081334,0.1713109436166322,53.672065887874076,1,Short Uniform,1351,1,True
675.0,574.691937890656,0.14693799415798764,22.08330825598245,1,Short Uniform,1352,1,True
750.0,718.8246921655588,0.6438297936551773,1.727821899683864,1,Short Uniform,1353,1,True
525.0,496.86080188254357,0.026201610503143197,2.872796265554516,1,Short Uniform,1354,1,True
825.0,471.672946551333,0.17538968322484746,183.41966089802344,1,Short Uniform,1355,1,True
600.0,743.1152105502238,0.17065393091251552,56.89434303009689,1,Short Uniform,1356,1,True
675.0,584.7793519311506,0.1449107011323748,17.86505423969971,1,Short Uniform,1357,1,True
525.0,671.0640239527718,0.1979992615595718,77.40480396653382,1,Short Uniform,1358,1,True
675.0,644.1785165876928,0.12886575297626995,2.0849686468809394,1,Short Uniform,1359,1,True
600.0,659.8396568660141,0.0793433051896305,9.946623705117535,1,Short Uniform,1360,1,True
825.0,804.800684876416,0.022090934013198713,0.5994671536629574,1,Short Uniform,1361,1,True
750.0,494.78644091789,0.13249876338601935,115.79370798108027,1,Short Uniform,1362,1,True
675.0,553.0490813121295,0.6147646232615428,32.640936227853175,1,Short Uniform,1363,1,True
675.0,668.8617415286249,0.44304105689705997,0.08269567530624669,1,Short Uniform,1364,1,True
825.0,433.7603731626532,0.014854552077653535,224.89395130626465,1,Short Uniform,1365,1,True
750.0,529.1632002368275,0.6097313493613762,86.70025267491475,1,Short Uniform,1366,1,True
675.0,665.9969313806049,0.7104061482230762,0.17789902785302977,1,Short Uniform,1367,1,True
525.0,621.4153187488143,0.06522915012331329,33.72667098207881,1,Short Uniform,1368,1,True
600.0,663.9566900892565,0.17991360972917428,11.36238390881446,1,Short Uniform,1369,1,True
600.0,548.0588028182858,0.7446927172710734,7.49413323519365,1,Short Uniform,1370,1,True
525.0,605.1280008065897,0.35471544799276883,23.29431841545885,1,Short Uniform,1371,1,True
600.0,670.560423325904,0.41506851301671727,13.829925944252171,1,Short Uniform,1372,1,True
675.0,628.5844755143646,0.7128269306576184,4.728451935860892,1,Short Uniform,1373,1,True
675.0,509.25086083060324,0.2807963489178159,60.2969045495661,1,Short Uniform,1374,1,True
450.0,547.3179670805929,0.3270878671789051,46.76931711950302,1,Short Uniform,1375,1,True
750.0,609.6131398842349,0.6340875656085806,35.037280876734926,1,Short Uniform,1376,1,True
525.0,627.7160442589501,0.2609395632820962,38.278769154491044,1,Short Uniform,1377,1,True
750.0,473.4025048636918,0.04027087919101646,136.01097656120896,1,Short Uniform,1378,1,True
525.0,468.1204728114104,0.34464457253606234,11.737979549015877,1,Short Uniform,1379,1,True
525.0,705.9237124017943,0.29498338490242115,118.76059758457029,1,Short Uniform,1380,1,True
450.0,539.8494007340115,0.19987073834169047,39.86624598647402,1,Short Uniform,1381,1,True
825.0,635.4405277731122,0.6968234399744815,52.79381966712397,1,Short Uniform,1382,1,True
750.0,641.0248834494859,0.36956588911532773,21.112135159463364,1,Short Uniform,1383,1,True
525.0,488.53070118536976,0.3944222066869066,4.825432221426904,1,Short Uniform,1384,1,True
750.0,557.4453942023658,0.0557122137244121,65.91515771356852,1,Short Uniform,1385,1,True
675.0,673.5021087187805,0.4139420230598335,0.004924396796386019,1,Short Uniform,1386,1,True
600.0,467.6540841342874,0.5761980100594787,48.654004017595206,1,Short Uniform,1387,1,True
675.0,520.5751492968886,0.1897850856029337,52.33917040258597,1,Short Uniform,1388,1,True
600.0,641.7971314249316,0.5598325542532598,4.852778320425025,1,Short Uniform,1389,1,True
600.0,618.3307296709235,0.6114124215576616,0.9333768063013158,1,Short Uniform,1390,1,True
825.0,597.8980183328287,0.22618956428417017,75.77639680757574,1,Short Uniform,1391,1,True
600.0,618.423572911333,0.6299809936857006,0.9428556633866808,1,Short Uniform,1392,1,True
600.0,629.4097514637216,0.18556349137446448,2.4025930032163174,1,Short Uniform,1393,1,True
600.0,540.1569680623802,0.2155360494653788,9.947745754130509,1,Short Uniform,1394,1,True
525.0,427.88011948875163,0.019570782495961173,34.22139207444594,1,Short Uniform,1395,1,True
750.0,513.1913233436586,0.05973137020488897,99.69484327062693,1,Short Uniform,1396,1,True
675.0,650.6615299721855,0.6433007517129461,1.3001067177938581,1,Short Uniform,1397,1,True
450.0,788.6420186741136,0.22899791534707695,566.3131694403887,1,Short Uniform,1398,1,True
825.0,666.724444622372,0.6132369452654668,36.80609943815846,1,Short Uniform,1399,1,True
750.0,552.6333354026181,0.11634812700556765,69.25084496763638,1,Short Uniform,1400,1,True
450.0,713.8058920399109,0.338985600895416,343.67184530850915,1,Short Uniform,1401,1,True
675.0,711.7061790513708,0.20620053021140897,2.957132687081023,1,Short Uniform,1402,1,True
825.0,577.6396227523705,0.30359911690720914,89.89848482217016,1,Short Uniform,1403,1,True
750.0,666.2483916794008,0.28141847953353755,12.469923371176995,1,Short Uniform,1404,1,True
450.0,674.3444174779002,0.31800086461374805,248.54527236295482,1,Short Uniform,1405,1,True
525.0,784.7155441262632,0.17708841756278906,244.72440403011694,1,Short Uniform,1406,1,True
750.0,571.5696842355281,0.1923941056492552,56.599782371216236,1,Short Uniform,1407,1,True
600.0,784.9331485524023,0.6766215410535147,95.00074842640244,1,Short Uniform,1408,1,True
525.0,541.4465390846572,0.15652332478515135,0.9813647088005645,1,Short Uniform,1409,1,True
450.0,651.0917507025471,0.2676189117515156,199.69329481785354,1,Short Uniform,1410,1,True
675.0,676.240365931479,0.19578862605503392,0.003376697160984975,1,Short Uniform,1411,1,True
675.0,790.6749595101829,0.18135215192001566,29.367783281607593,1,Short Uniform,1412,1,True
825.0,516.4871206385712,0.26908870429573123,139.8423459788863,1,Short Uniform,1413,1,True
675.0,587.7142263314257,0.6223853191498758,16.721659884601536,1,Short Uniform,1414,1,True
825.0,587.4423795824368,0.26595237917517006,82.91441398487422,1,Short Uniform,1415,1,True
525.0,528.3947001268912,0.3729422819879147,0.04181039075379555,1,Short Uniform,1416,1,True
450.0,483.8397965144073,0.1024440394248349,5.654971990797487,1,Short Uniform,1417,1,True
750.0,724.5686634510306,0.21562276693333374,1.1497828954079052,1,Short Uniform,1418,1,True
600.0,555.5520268083202,0.4342201547712257,5.487839780134131,1,Short Uniform,1419,1,True
525.0,472.1208586527881,0.038444663903844996,10.144956334216465,1,Short Uniform,1420,1,True
750.0,513.7119024619211,0.11680619029334761,99.25700451229277,1,Short Uniform,1421,1,True
675.0,642.9465999199834,0.21020309005322527,2.2549694522679955,1,Short Uniform,1422,1,True
675.0,618.0836866865002,0.24265506684755714,7.109940677531909,1,Short Uniform,1423,1,True
600.0,785.8991880298386,0.1874835528906703,95.99585586153688,1,Short Uniform,1424,1,True
675.0,630.808831180445,0.557522968234374,4.286111169576746,1,Short Uniform,1425,1,True
750.0,640.0983160754023,0.13884868743943293,21.472675785710543,1,Short Uniform,1426,1,True
825.0,739.7112654086988,0.37010187534778716,10.687483192926246,1,Short Uniform,1427,1,True
825.0,870.3143965745056,0.15341699678425463,3.0169249394476645,1,Short Uniform,1428,1,True
600.0,652.411145528623,0.5833766997283215,7.630356043395837,1,Short Uniform,1429,1,True
450.0,824.1459124306691,0.056486531325758496,691.2847594497675,1,Short Uniform,1430,1,True
450.0,552.2974223444214,0.08595226556506275,51.677840090434216,1,Short Uniform,1431,1,True
450.0,486.54002852869127,0.0999938208203928,6.593450295691713,1,Short Uniform,1432,1,True
675.0,636.901560855712,0.10348970005536687,3.1857142721119733,1,Short Uniform,1433,1,True
450.0,425.0048164668016,0.059918652850761124,3.085230616584054,1,Short Uniform,1434,1,True
750.0,541.4654984440693,0.1115866556594223,77.30957926965412,1,Short Uniform,1435,1,True
825.0,541.8884094262766,0.15900258899416092,117.76260454315317,1,Short Uniform,1436,1,True
450.0,603.1085733590055,0.1565179640301567,115.7641246223702,1,Short Uniform,1437,1,True
450.0,584.1138433197245,0.15529558708567365,88.82233565425986,1,Short Uniform,1438,1,True
450.0,466.0604181261687,0.3877960320570311,1.273763113024042,1,Short Uniform,1439,1,True
750.0,698.8447581150265,0.08858874721943545,4.6521933729958205,1,Short Uniform,1440,1,True
675.0,549.3713566454612,0.6578926148954327,34.63935480077234,1,Short Uniform,1441,1,True
450.0,587.7137004014801,0.3330016164709129,93.65463347293142,1,Short Uniform,1442,1,True
750.0,442.5864731813549,0.04082220033907157,168.00546928191613,1,Short Uniform,1443,1,True
450.0,537.5809633975908,0.09779146577027689,37.87864271432171,1,Short Uniform,1444,1,True
750.0,806.2514422682176,0.6946060729065697,5.625288457341543,1,Short Uniform,1445,1,True
450.0,423.653413254387,0.08251042910271253,3.427864855032651,1,Short Uniform,1446,1,True
675.0,690.9762196745942,0.05933285562631083,0.5601966421747929,1,Short Uniform,1447,1,True
450.0,748.1967653447133,0.3381731646652432,439.11758450395064,1,Short Uniform,1448,1,True
825.0,505.54365880234275,0.033437756473777495,149.93917932987182,1,Short Uniform,1449,1,True
525.0,580.7554759578164,0.41305638805799194,11.27863255975563,1,Short Uniform,1450,1,True
825.0,616.0447776704141,0.43921965009648534,64.150280901828,1,Short Uniform,1451,1,True
825.0,572.5734526298086,0.032528243839894576,93.61860322091533,1,Short Uniform,1452,1,True
750.0,649.5324186255189,0.05610044296788345,17.944417612867536,1,Short Uniform,1453,1,True
750.0,638.2585170560869,0.36792119563874853,22.19761601867523,1,Short Uniform,1454,1,True
450.0,653.6666709655104,0.3642843451551578,204.84006351690613,1,Short Uniform,1455,1,True
450.0,610.1413225666,0.11012443858085523,126.64317626360416,1,Short Uniform,1456,1,True
750.0,805.4184216846857,0.2621323362366527,5.459913710260688,1,Short Uniform,1457,1,True
450.0,434.1625754735514,0.10267045098217063,1.2386371142269434,1,Short Uniform,1458,1,True
750.0,742.1359890039773,0.7420818458640739,0.1099425225698942,1,Short Uniform,1459,1,True
525.0,789.357537731114,0.36962280062265584,253.55068573336004,1,Short Uniform,1460,1,True
750.0,520.9894364184998,0.07156726445495473,93.23704574562903,1,Short Uniform,1461,1,True
525.0,744.8411969931589,0.3828404052483035,175.34748986987714,1,Short Uniform,1462,1,True
450.0,499.4605317801953,0.11627942868099932,12.080712118418322,1,Short Uniform,1463,1,True
525.0,506.8416673585491,0.42448566688721134,1.196281339927732,1,Short Uniform,1464,1,True
525.0,684.0644488450736,0.31556392335851846,91.79682135650621,1,Short Uniform,1465,1,True
825.0,739.4775351658033,0.3470024064107006,10.746140666764251,1,Short Uniform,1466,1,True
825.0,604.8655992442447,0.11248917305159338,71.19802298783544,1,Short Uniform,1467,1,True
675.0,825.6730864353091,0.7471518694956378,49.82689487175226,1,Short Uniform,1468,1,True
675.0,739.2938806476054,0.7995744631586255,9.072599371694993,1,Short Uniform,1469,1,True
525.0,494.4178804916669,0.3654276446667111,3.393255450782652,1,Short Uniform,1470,1,True
450.0,701.9543614026207,0.36596894036797406,313.48642088791325,1,Short Uniform,1471,1,True
675.0,711.5943401330686,0.30560973227882665,2.939140147653698,1,Short Uniform,1472,1,True
825.0,802.9838235453119,0.437809005523893,0.7121572461839667,1,Short Uniform,1473,1,True
525.0,479.6670526185459,0.42888830936280625,7.456058479055558,1,Short Uniform,1474,1,True
600.0,611.7657237214532,0.09650979839396565,0.38453404080435427,1,Short Uniform,1475,1,True
675.0,671.0074614154057,0.7361868232469432,0.03498571050639043,1,Short Uniform,1476,1,True
675.0,620.9268382003343,0.4415760238713828,6.417353804143386,1,Short Uniform,1477,1,True
825.0,583.7142709397715,0.12044936641717031,85.53726802295832,1,Short Uniform,1478,1,True
525.0,733.1485017681853,0.28332316031186905,157.1911067150666,1,Short Uniform,1479,1,True
450.0,647.2036517575003,0.38748560555886247,192.0458284765109,1,Short Uniform,1480,1,True
825.0,816.3338464391908,0.28505767539344445,0.11034301934182014,1,Short Uniform,1481,1,True
825.0,787.7373499316946,0.3608054862308999,2.040044209532392,1,Short Uniform,1482,1,True
450.0,574.824910903552,0.13513625414164238,76.94448583743058,1,Short Uniform,1483,1,True
750.0,744.0762335825835,0.739170821102474,0.06238401523219739,1,Short Uniform,1484,1,True
750.0,674.571216696244,0.7889726961178368,10.114669067884396,1,Short Uniform,1485,1,True
675.0,614.706771457941,0.37361151050954505,7.978652198683024,1,Short Uniform,1486,1,True
600.0,416.04043593677267,0.033247210108775384,94.00311447314623,1,Short Uniform,1487,1,True
750.0,795.8288797672044,0.28567133534787226,3.7338421701633364,1,Short Uniform,1488,1,True
450.0,625.8411572136001,0.4078789389092157,152.69191392700264,1,Short Uniform,1489,1,True
450.0,769.9547764384881,0.38942970889016865,505.536093658286,1,Short Uniform,1490,1,True
675.0,779.6824624482026,0.7648001414478769,24.05139740843753,1,Short Uniform,1491,1,True
600.0,626.9277032582652,0.32506981158229864,2.0141700076810705,1,Short Uniform,1492,1,True
450.0,568.5836832810103,0.40293918072978674,69.4424194592146,1,Short Uniform,1493,1,True
600.0,532.2760154145932,0.5342739770475928,12.740383578123387,1,Short Uniform,1494,1,True
750.0,564.8728387457695,0.4051960197070908,60.92811703831086,1,Short Uniform,1495,1,True
600.0,586.9610975587722,0.09701801979235206,0.47225826908849206,1,Short Uniform,1496,1,True
525.0,520.4203299621073,0.4088375593635883,0.07609388718720034,1,Short Uniform,1497,1,True
750.0,693.8615416968007,0.7616409135545286,5.60271377895119,1,Short Uniform,1498,1,True
600.0,572.4821190860631,0.10204300560674846,2.103427138871145,1,Short Uniform,1499,1,True
525.0,725.868526108072,0.3086906424937101,146.38789943157997,1,Short Uniform,1500,1,True
825.0,506.5004625898541,0.07807368605204157,149.04235861227093,1,Short Uniform,1501,1,True
825.0,810.9150304813508,0.22012875115092262,0.2914767549550463,1,Short Uniform,1502,1,True
600.0,641.159191854491,0.31096958555894777,4.705775205874449,1,Short Uniform,1503,1,True
675.0,725.1481593177117,0.7648687196975986,5.519534448185667,1,Short Uniform,1504,1,True
450.0,639.3367317895026,0.08623410566326399,177.02912594928404,1,Short Uniform,1505,1,True
450.0,547.7708344104067,0.10404869049372772,47.20561017929463,1,Short Uniform,1506,1,True
525.0,705.9312823339845,0.3282024867567006,118.77053578964183,1,Short Uniform,1507,1,True
675.0,532.3247456238034,0.41116341068763057,44.67759278202995,1,Short Uniform,1508,1,True
600.0,787.5040487398846,0.02577631938279371,97.660467482914,1,Short Uniform,1509,1,True
525.0,572.2317821399222,0.44930548810483556,8.093755080682351,1,Short Uniform,1510,1,True
675.0,523.9930441075965,0.12050471240455927,50.047957701816856,1,Short Uniform,1511,1,True
525.0,489.0371840869533,0.0952657128232774,4.6923324386238034,1,Short Uniform,1512,1,True
675.0,731.7726731188557,0.7012338923560086,7.074099123315087,1,Short Uniform,1513,1,True
675.0,647.6690259638036,0.7669613794996044,1.6394669778156175,1,Short Uniform,1514,1,True
825.0,839.9692995610563,0.43505760666772825,0.32922670978680146,1,Short Uniform,1515,1,True
675.0,771.7755324948631,0.03320233973332225,20.555289305161715,1,Short Uniform,1516,1,True
675.0,605.7280115058286,0.5869135981162393,10.531925135663355,1,Short Uniform,1517,1,True
750.0,723.2227481619009,0.27242419004310303,1.2747043840017471,1,Short Uniform,1518,1,True
675.0,467.1183539361335,0.0019306367410639898,94.84725107319107,1,Short Uniform,1519,1,True
750.0,719.4116305776065,0.7074834208546457,1.663374833637009,1,Short Uniform,1520,1,True
450.0,739.4595144142191,0.3357205548021643,413.76202708600266,1,Short Uniform,1521,1,True
525.0,435.51981719078185,0.2037636819633088,29.049263004339583,1,Short Uniform,1522,1,True
750.0,472.2345113846237,0.057160064149725444,137.1620740724244,1,Short Uniform,1523,1,True
525.0,581.5333489602153,0.1290803785615823,11.595535762929632,1,Short Uniform,1524,1,True
450.0,782.122110575469,0.4565890143457313,544.7165251017485,1,Short Uniform,1525,1,True
525.0,500.32264336717446,0.03615713334713311,2.2094219696459265,1,Short Uniform,1526,1,True
