Subj,Cond,Trial,Ts,Tp,Main
1,long,153,1058.8,1134.9537247156643,True
1,long,154,882.3,1220.8210338217073,True
1,long,155,1094.1,941.0246312070389,True
1,long,156,882.3,1215.0594846713352,True
1,long,157,952.88,910.3858209904424,True
1,long,158,1199.9,1256.2516621502882,True
1,long,159,882.3,1024.3862045371675,True
1,long,160,952.88,1016.6126823703592,True
1,long,161,1023.5,963.3279409626492,True
1,long,162,1023.5,833.6054401240203,True
1,long,163,952.88,1041.4262559959536,True
1,long,164,1129.3,1103.5562779898626,True
1,long,165,1164.6,1380.2931400650161,True
1,long,166,1129.3,1167.6957835126364,True
1,long,167,1199.9,1089.8604431048882,True
1,long,168,1129.3,1215.276366442037,True
1,long,169,1199.9,1128.0698053396936,True
1,long,170,917.59,904.5784253807584,True
1,long,171,952.88,1047.3781475776643,True
1,long,172,1058.8,1233.1685061995825,True
1,long,173,1199.9,1417.0486077185997,True
1,long,174,1058.8,1249.0647252766635,True
1,long,175,1094.1,1284.2335090914723,True
1,long,176,1129.3,1000.8622102917557,True
1,long,177,1129.3,1356.7812534350912,True
1,long,178,952.88,969.568407753055,True
1,long,179,1023.5,1007.4309932833063,True
1,long,180,847.01,729.5680253470783,True
1,long,181,917.59,885.279830653285,True
1,long,182,1094.1,1084.1475102855848,True
1,long,183,1058.8,1376.60239942779,True
1,long,184,1199.9,1150.7968313950723,True
1,long,185,1129.3,1040.1153832979558,True
1,long,186,882.3,999.0315129058563,True
1,long,187,917.59,928.6276789229488,True
1,long,188,952.88,1000.8493355231271,True
1,long,189,917.59,981.9343638240837,True
1,long,190,1199.9,1217.0861670838485,True
1,long,191,1199.9,1258.9997838576269,True
1,long,192,847.01,852.4281643113396,True
1,long,193,1199.9,1202.9526141003905,True
1,long,194,1023.5,959.7414133521497,True
1,long,195,1199.9,1141.9490277151303,True
1,long,196,1129.3,1193.3064093562093,True
1,long,197,1164.6,1189.2196973104801,True
1,long,198,988.18,1020.1844610292765,True
1,long,199,847.01,1166.134606508962,True
1,long,200,952.88,1011.1750436293725,True
1,long,201,1023.5,1016.7021312323953,True
1,long,202,1199.9,970.0535915710019,True
1,long,203,1058.8,1467.9435621325626,True
1,long,204,952.88,937.0264035049535,True
1,long,205,847.01,937.5169731041257,True
1,long,206,952.88,1177.3497419035962,True
1,long,207,1129.3,1181.688676220597,True
1,long,208,1023.5,965.067342736206,True
1,long,209,882.3,953.1338703071198,True
1,long,210,1023.5,1095.6074729077673,True
1,long,211,952.88,963.1054876716125,True
1,long,212,882.3,799.889429693237,True
1,long,213,882.3,969.6949894347473,True
1,long,214,1058.8,1062.7288401932417,True
1,long,215,952.88,1051.5084239981945,True
1,long,216,917.59,792.5672555084959,True
1,long,217,847.01,948.7591587796883,True
1,long,218,1094.1,1121.2946872232096,True
1,long,219,1129.3,791.6748876722265,True
1,long,220,917.59,1231.305531957267,True
1,long,221,1094.1,893.7518239773104,True
1,long,222,1199.9,1140.927316009973,True
1,long,223,847.01,970.4632720514575,True
1,long,224,1058.8,1053.7949746425043,True
1,long,225,1023.5,956.3706493297507,True
1,long,226,847.01,731.3415682430743,True
1,long,227,952.88,1045.4170961163645,True
1,long,228,847.01,957.5289122060493,True
1,long,229,917.59,1068.7151731596853,True
1,long,230,1199.9,1025.6484205891827,True
1,long,231,1058.8,1134.3334057181332,True
1,long,232,1199.9,1292.5264237769366,True
1,long,233,952.88,1188.1405481280651,True
1,long,234,882.3,777.1057597855533,True
1,long,235,1129.3,1172.6621963965192,True
1,long,236,1094.1,972.247110684966,True
1,long,237,1199.9,1356.1893157685643,True
1,long,238,1199.9,1129.6708378952326,True
1,long,239,952.88,1091.5617443178214,True
1,long,240,1129.3,1068.1731990871165,True
1,long,241,882.3,991.8614987256572,True
1,long,242,1164.6,1066.8496539212308,True
1,long,243,847.01,804.8561030026176,True
1,long,244,1199.9,1124.8707597365515,True
1,long,245,1058.8,948.1721434493492,True
1,long,246,1058.8,1115.3223222345891,True
1,long,247,1199.9,1156.2879006416188,True
1,long,248,1023.5,1104.9111652254846,True
1,long,249,882.3,1052.2057760819189,True
1,long,250,988.18,1021.0110547284099,True
1,long,251,1023.5,950.458976218406,True
1,long,252,882.3,717.8453186155299,True
1,long,253,1058.8,1010.5962200714598,True
1,long,254,917.59,847.0276213518594,True
1,long,255,988.18,868.7637724435352,True
1,long,256,1023.5,930.490694102761,True
1,long,257,917.59,947.3780397909022,True
1,long,258,1094.1,846.2054175959585,True
1,long,259,1164.6,1174.7125673417656,True
1,long,260,988.18,868.0848884426517,True
1,long,261,1058.8,950.472552287727,True
1,long,262,882.3,886.5936627194711,True
1,long,263,1023.5,1478.8578520482406,True
1,long,264,1023.5,1081.4224395995752,True
1,long,265,1199.9,1361.7739155576216,True
1,long,266,1164.6,817.3771084940987,True
1,long,267,1129.3,1160.5898675820665,True
1,long,268,847.01,1127.0032343835544,True
1,long,269,1129.3,1029.4815413443898,True
1,long,270,847.01,920.3744253691394,True
1,long,271,1058.8,866.1863276962205,True
1,long,272,1129.3,928.253617189527,True
1,long,273,952.88,1017.319565822554,True
1,long,274,1199.9,1173.273966406645,True
1,long,275,952.88,923.7837377050193,True
1,long,276,1094.1,1014.0714623387211,True
1,long,277,1023.5,988.9858279791579,True
1,long,278,988.18,955.7842305942128,True
1,long,279,1199.9,1287.2398132767794,True
1,long,280,1023.5,746.4938482701249,True
1,long,281,1164.6,1142.3642108897045,True
1,long,282,952.88,923.9927930806585,True
1,long,283,1094.1,1151.6658554934822,True
1,long,284,988.18,1177.3570048933889,True
1,long,285,988.18,1015.100427874758,True
1,long,286,1094.1,886.10727347064,True
1,long,287,917.59,1076.9294374385365,True
1,long,288,1164.6,1215.91080993538,True
1,long,289,988.18,1065.315266686741,True
1,long,290,917.59,742.2236982669226,True
1,long,291,1094.1,1033.7132288607243,True
1,long,292,1023.5,933.0155001198409,True
1,long,293,1199.9,1157.926184859664,True
1,long,294,1199.9,1287.3261110737799,True
1,long,295,917.59,938.9636383115794,True
1,long,296,917.59,1052.0556278280098,True
1,long,297,847.01,1145.4081423011057,True
1,long,298,1058.8,924.5982832087312,True
1,long,299,1094.1,1241.6452945044664,True
1,long,300,952.88,1138.6272648665854,True
1,long,301,847.01,808.5135429983179,True
1,long,302,1094.1,1012.6975274197367,True
1,long,303,952.88,1049.5100791789976,True
1,long,304,988.18,925.0927299444089,True
1,long,305,952.88,889.7578050049649,True
1,long,306,1129.3,1068.5900293270422,True
1,long,307,1023.5,1054.8620278492629,True
1,long,308,988.18,1002.3724989134921,True
1,long,309,952.88,1054.3287463457082,True
1,long,310,847.01,633.786081533388,True
1,long,311,1199.9,1460.2094163579084,True
1,long,312,1129.3,1281.8139959946075,True
1,long,313,1129.3,1151.969734499079,True
1,long,314,1129.3,954.4997732585206,True
1,long,315,952.88,1250.915616613734,True
1,long,316,1199.9,1252.6246187797137,True
1,long,317,988.18,1266.6724737146874,True
1,long,318,1129.3,1087.971426705286,True
1,long,319,1023.5,1003.5639508947887,True
1,long,320,988.18,1107.7820708220397,True
1,long,321,1199.9,1151.2399343499735,True
1,long,322,1058.8,1090.3808453201175,True
1,long,323,952.88,1147.6195879400586,True
1,long,324,1023.5,1034.5903521780117,True
1,long,325,952.88,1159.3527322525586,True
1,long,326,988.18,1081.9642197622554,True
1,long,327,847.01,806.8221976485498,True
1,long,328,1058.8,1090.5426516302225,True
1,long,329,1164.6,936.3455272226828,True
1,long,330,1094.1,1061.6376638965503,True
1,long,331,1164.6,1109.098980534766,True
1,long,332,1094.1,1057.3197512921442,True
1,long,333,1058.8,1262.5110210974044,True
1,long,334,1164.6,1272.2774965075903,True
1,long,335,1023.5,996.5591897752907,True
1,long,336,1164.6,1288.2369722220144,True
1,long,337,952.88,966.4683907927745,True
1,long,338,847.01,1109.0583697533075,True
1,long,339,847.01,741.0389766648044,True
1,long,340,847.01,604.6694073107487,True
1,long,341,1023.5,954.3214385882927,True
1,long,342,847.01,933.9873466410633,True
1,long,343,882.3,978.394212274426,True
1,long,344,1199.9,1295.7666158520876,True
1,long,345,1023.5,1063.5537462745426,True
1,long,346,1129.3,885.7699534460311,True
1,long,347,1199.9,1145.2763248642295,True
1,long,348,1094.1,1173.8402347626575,True
1,long,349,917.59,859.2156881593976,True
1,long,350,847.01,896.336294800578,True
1,long,351,882.3,965.0466965755558,True
1,long,352,1058.8,1108.2478472484784,True
1,long,353,917.59,1018.8398977050108,True
1,long,354,1023.5,989.8578355919268,True
1,long,355,1129.3,1347.062812902062,True
1,long,356,952.88,990.5567477204723,True
1,long,357,882.3,955.987953393833,True
1,long,358,988.18,1005.6185868931705,True
1,long,359,1199.9,990.6542209785308,True
1,long,360,882.3,914.4723305675763,True
1,long,361,988.18,1090.1930624063473,True
1,long,362,882.3,867.651763437285,True
1,long,363,988.18,1067.0360419261099,True
1,long,364,882.3,898.0088540112137,True
1,long,365,1129.3,1073.9297622442568,True
1,long,366,952.88,924.6237538090852,True
1,long,367,882.3,1049.4958555796386,True
1,long,368,917.59,999.426059933219,True
1,long,369,1199.9,1582.8771080017107,True
1,long,370,1094.1,1096.409257095894,True
1,long,371,1199.9,1215.4849268910564,True
1,long,372,1058.8,955.9211559868305,True
1,long,373,1129.3,974.564172544025,True
1,long,374,882.3,989.4093516546523,True
1,long,375,1199.9,925.436224199167,True
1,long,376,952.88,822.6884641804459,True
1,long,377,847.01,742.3030901777661,True
1,long,378,988.18,906.3568201842999,True
1,long,379,1023.5,1064.4293821594074,True
1,long,380,1094.1,1037.3731053555568,True
1,long,381,882.3,951.3312376497832,True
1,long,382,988.18,1074.421239425179,True
1,long,383,917.59,986.8392511793646,True
1,long,384,1058.8,1423.670543827667,True
1,long,385,1129.3,999.3479127101173,True
1,long,386,1058.8,1474.924601660073,True
1,long,387,1094.1,1150.5042918503957,True
1,long,388,1094.1,932.8023650526596,True
1,long,389,917.59,1009.7277658716073,True
1,long,390,1199.9,954.7757151731578,True
1,long,391,1164.6,1053.5062297430034,True
1,long,392,1164.6,1152.158986961521,True
1,long,393,1023.5,1121.6435189415554,True
1,long,394,988.18,939.8465536481302,True
1,long,395,1164.6,1065.9012755583576,True
1,long,396,1199.9,1170.9874206593258,True
1,long,397,882.3,1168.312829308116,True
1,long,398,1094.1,1191.535665484191,True
1,long,399,1164.6,1498.7111392955335,True
1,long,400,847.01,946.2579086752313,True
1,long,401,1199.9,1411.218627965119,True
1,long,402,1058.8,1258.9374221695891,True
1,long,403,1129.3,1256.866411534526,True
1,long,404,917.59,979.7119614191072,True
1,long,405,1094.1,1057.9523378412869,True
1,long,406,882.3,961.1535942011094,True
1,long,407,1023.5,868.215466759909,True
1,long,408,1164.6,1249.0232782003036,True
1,long,409,1164.6,1353.4086530793752,True
1,long,410,1129.3,1173.4296471610564,True
1,long,411,917.59,1148.2628205007647,True
1,long,412,988.18,1146.9268668522302,True
1,long,413,1164.6,1105.6961787915636,True
1,long,414,1129.3,1213.2719993782134,True
1,long,415,882.3,1046.464210539609,True
1,long,416,1058.8,947.5974967471911,True
1,long,417,1023.5,979.1678810886497,True
1,long,418,988.18,815.3149474298876,True
1,long,419,1129.3,914.1214480790378,True
1,long,420,917.59,968.9664206425574,True
1,long,421,847.01,803.46105577212,True
1,long,422,1199.9,957.1132061686585,True
1,long,423,1094.1,1265.5239550218373,True
1,long,424,917.59,1058.8109916267717,True
1,long,425,847.01,908.3367176961964,True
1,long,426,1199.9,1316.3822549642011,True
1,long,427,917.59,1322.0626204493503,True
1,long,428,1058.8,1116.8563373584425,True
1,long,429,1094.1,1058.651553471397,True
1,long,430,1023.5,1050.8659803110402,True
1,long,431,882.3,1008.1345765918206,True
1,long,432,1094.1,943.3127536143857,True
1,long,433,1129.3,1385.28417587311,True
1,long,434,1164.6,947.3665777580791,True
1,long,435,1129.3,1300.3352618347612,True
1,long,436,847.01,690.643720937653,True
1,long,437,917.59,999.1653142989804,True
1,long,438,847.01,837.2702729550632,True
1,long,439,1199.9,1335.7081637893248,True
1,long,440,882.3,900.8755122864554,True
1,long,441,1164.6,1304.9619339626754,True
1,long,442,917.59,1004.7416791891084,True
1,long,443,882.3,961.2758536458967,True
1,long,444,847.01,775.2036256982868,True
1,long,445,988.18,1033.757158979634,True
1,long,446,1058.8,974.3864923941533,True
1,long,447,952.88,1153.9367352887484,True
1,long,448,882.3,925.7138103417991,True
1,long,449,1094.1,1030.0502916278726,True
1,long,450,988.18,988.333797422448,True
1,long,451,1094.1,1001.2965227674613,True
1,long,452,1199.9,1369.4074452846855,True
1,long,453,1164.6,1199.0476789883016,True
1,long,454,882.3,952.7071653922303,True
1,long,455,1094.1,1072.0244551312658,True
1,long,456,1094.1,1114.8026951769152,True
1,long,457,952.88,963.0602176676176,True
1,long,458,1129.3,1135.880429128988,True
1,long,459,1094.1,1179.5934962767044,True
1,long,460,952.88,1023.503973396253,True
1,long,461,1164.6,878.2724194128161,True
1,long,462,917.59,1033.7063389453824,True
1,long,463,847.01,1037.4553833615855,True
1,long,464,1164.6,1381.1497094140923,True
1,long,465,1129.3,1209.5036748781845,True
1,long,466,847.01,860.6427682633935,True
1,long,467,1023.5,1022.5882533120952,True
1,long,468,1129.3,1174.9794035104287,True
1,long,469,882.3,898.9007504014694,True
1,long,470,847.01,748.0830288283354,True
1,long,471,882.3,1087.5883187170232,True
1,long,472,1199.9,1192.106259275841,True
1,long,473,988.18,1145.2511287784787,True
1,long,474,882.3,804.8496806103695,True
1,long,475,1023.5,914.1168805165022,True
1,long,476,847.01,843.9191797925314,True
1,long,477,917.59,910.7546714077513,True
1,long,478,1058.8,969.1476129286957,True
1,long,479,882.3,897.3911418233607,True
1,long,480,1164.6,1201.575778380469,True
1,long,481,1058.8,1085.880316795692,True
1,long,482,1023.5,1189.9770954064315,True
1,long,483,988.18,881.8006573093696,True
1,long,484,1023.5,1003.8435492620977,True
1,long,485,1199.9,1104.179736647027,True
1,long,486,847.01,857.7333387545076,True
1,long,487,882.3,851.5372076550062,True
1,long,488,917.59,1139.770328954425,True
1,long,489,1094.1,914.5123329187041,True
1,long,490,917.59,905.2619608829626,True
1,long,491,1094.1,1228.8576373222843,True
1,long,492,917.59,869.256176149968,True
1,long,493,952.88,972.7266437898514,True
1,long,494,1129.3,1038.859471617375,True
1,long,495,1129.3,1078.0746470082117,True
1,long,496,988.18,1041.091797186484,True
1,long,497,1058.8,969.6230128130647,True
1,long,498,952.88,849.9473905903684,True
1,long,499,988.18,1110.8994983104349,True
1,long,500,917.59,988.9862187026908,True
1,long,501,1023.5,919.3722843825299,True
1,long,502,847.01,795.6542931990901,True
1,long,503,988.18,898.1144419585528,True
1,long,504,1199.9,1350.526286502127,True
1,long,505,1164.6,1063.1512934974835,True
1,long,506,1058.8,1093.7450683804902,True
1,long,507,917.59,814.8444021635406,True
1,long,508,1058.8,1018.6985988720652,True
1,long,509,1094.1,1067.4543546882965,True
1,long,510,882.3,970.085049590556,True
1,long,511,1164.6,1179.4460567173712,True
1,long,512,1199.9,1277.0383444682172,True
1,long,513,988.18,1091.2111213858755,True
1,long,514,1129.3,973.7141039669646,True
1,long,515,1164.6,1320.3391561063763,True
1,long,516,1164.6,971.612023894733,True
1,long,517,952.88,975.5501891310467,True
1,long,518,1129.3,1125.390944966836,True
1,long,519,847.01,690.885786080759,True
1,long,520,1199.9,1119.1055435815938,True
1,long,521,1164.6,1136.9574257086742,True
1,long,522,988.18,1094.3820082934103,True
1,long,523,1129.3,1016.0507174465299,True
1,long,524,952.88,897.7543652371888,True
1,long,525,882.3,1054.7030520030746,True
1,long,526,1199.9,1192.089957671171,True
1,long,527,882.3,997.087643083886,True
1,long,528,952.88,968.8177198040984,True
1,long,529,1023.5,897.031282029656,True
1,long,530,988.18,902.6709177496689,True
1,long,531,1199.9,1228.6686263442912,True
1,long,532,847.01,781.9473850494176,True
1,long,533,1129.3,1092.781727099588,True
1,long,534,1058.8,1191.2435687471586,True
1,long,535,1129.3,1118.6599592674304,True
1,long,536,952.88,1036.9100690006353,True
1,long,537,988.18,1068.1678859343178,True
1,long,538,1058.8,1083.5495779567088,True
1,long,539,917.59,944.6829308357643,True
1,long,540,1023.5,883.9399462923483,True
1,long,541,1129.3,1157.4816524722878,True
1,long,542,847.01,804.3036617812082,True
1,long,543,1164.6,1031.855367077777,True
1,long,544,882.3,895.1705800320633,True
1,long,545,882.3,988.9711436209541,True
1,long,546,1023.5,900.3702143336723,True
1,long,547,1023.5,699.9567466401714,True
1,long,548,1199.9,1107.599463909137,True
1,long,549,1094.1,1021.0925304079184,True
1,long,550,952.88,1143.6764158164938,True
1,long,551,952.88,1024.053357992682,True
1,long,552,952.88,872.1155754585825,True
1,long,553,882.3,865.203985954868,True
1,long,554,847.01,961.5752867061404,True
1,long,555,1199.9,981.6065536749762,True
1,long,556,1164.6,928.829238631696,True
1,long,557,1129.3,1201.6921817927323,True
1,long,558,988.18,1184.2837109392724,True
1,long,559,1164.6,1225.2851159673332,True
1,long,560,1129.3,1052.5977015595936,True
1,long,561,882.3,972.771533015932,True
1,long,562,1023.5,1209.098752830842,True
1,long,563,1129.3,1240.2455444914233,True
1,long,564,988.18,883.8513924976378,True
1,long,565,847.01,796.6602218874642,True
1,long,566,952.88,754.771843268252,True
1,long,567,1094.1,978.8074328198596,True
1,long,568,952.88,968.9981578134278,True
1,long,569,988.18,1021.661478408884,True
1,long,570,882.3,935.3341995030039,True
1,long,571,847.01,844.2309796276638,True
1,long,572,1058.8,1041.0597094786972,True
1,long,573,1164.6,1004.4342856910338,True
1,long,574,952.88,1136.1474611942922,True
1,long,575,1094.1,1125.8892353129902,True
1,long,576,1164.6,1119.3515197381676,True
1,long,577,952.88,986.7947667566698,True
1,long,578,1058.8,929.416326247244,True
1,long,579,988.18,782.4542893260219,True
1,long,580,1164.6,1271.4212161640949,True
1,long,581,1164.6,1281.0566289772169,True
1,long,582,1094.1,1025.2430843543277,True
1,long,583,1199.9,1282.7011443187882,True
1,long,584,1129.3,1008.1537212045974,True
1,long,585,1199.9,1183.1649588380483,True
1,long,586,847.01,861.4585884662575,True
1,long,587,1058.8,1005.9469231782809,True
1,long,588,1164.6,1108.460511123038,True
1,long,589,1023.5,1037.0546403521112,True
1,long,590,952.88,1000.9956237134198,True
1,long,591,952.88,973.6817595654148,True
1,long,592,952.88,938.4381816908059,True
1,long,593,882.3,902.7330142553245,True
1,long,594,1023.5,1082.5098154774923,True
1,long,595,1023.5,996.5019443408362,True
1,long,596,847.01,912.712588346421,True
1,long,597,1094.1,986.3798197924747,True
1,long,598,952.88,1018.0359690288672,True
1,long,599,988.18,1009.9691871555982,True
1,long,600,988.18,979.375310972985,True
1,long,601,1129.3,1183.6597802360993,True
1,long,602,1129.3,1137.604815806738,True
1,long,603,917.59,1099.9159354772114,True
1,long,604,1094.1,1122.7862444911607,True
1,long,605,988.18,1111.8726824518735,True
1,long,606,882.3,914.339049090466,True
1,long,607,1199.9,1058.7615883319015,True
1,long,608,1129.3,979.0354459020592,True
1,long,609,917.59,943.2669698741847,True
1,long,610,1129.3,1201.5783116170076,True
1,long,611,1129.3,965.9334406161157,True
1,long,612,847.01,1010.290660779999,True
1,long,613,847.01,911.9988822037653,True
1,long,614,847.01,1266.235502712038,True
1,long,615,917.59,758.1712510780824,True
1,long,616,1094.1,1416.1915186504914,True
1,long,617,952.88,1132.9801962838762,True
1,long,618,917.59,1079.041196355994,True
1,long,619,917.59,903.4330272094769,True
1,long,620,882.3,924.2791720992003,True
1,long,621,1058.8,1061.75163098801,True
1,long,622,1164.6,950.0590492328946,True
1,long,623,1023.5,794.3806518154596,True
1,long,624,1023.5,1299.6964997970742,True
1,long,625,988.18,1100.848098994104,True
1,long,626,988.18,1104.3369119097786,True
1,long,627,882.3,915.8633599637028,True
1,long,628,952.88,834.4695031272723,True
1,long,629,1058.8,938.8982084257894,True
1,long,630,1023.5,982.2977310405452,True
1,long,631,1164.6,1046.7124162643315,True
1,long,632,1094.1,1082.0108016734064,True
1,long,633,1023.5,964.9276102319476,True
1,long,634,1129.3,1072.3201934545768,True
1,long,635,1129.3,1366.0191452020608,True
1,long,636,952.88,813.3866052534065,True
1,long,637,1199.9,1064.6316780565182,True
1,long,638,1058.8,1026.1755506395566,True
1,long,639,1094.1,1003.1885679717052,True
1,long,640,882.3,1072.0583664539797,True
1,long,641,917.59,1108.3265481008814,True
1,long,642,952.88,1194.7345630152345,True
1,long,643,952.88,1263.5726826517446,True
1,long,644,1094.1,889.9751894794982,True
1,long,645,1058.8,1185.4274918619533,True
1,long,646,988.18,1274.887694568373,True
1,long,647,1023.5,967.7290710807226,True
1,long,648,847.01,1192.8454217698447,True
1,long,649,1023.5,1231.4441672737466,True
1,long,650,847.01,807.570373087204,True
1,long,651,1164.6,1098.9312590820205,True
1,long,652,917.59,899.5881549325505,True
1,long,653,847.01,951.8777480726749,True
1,long,654,1094.1,1020.9355151544186,True
1,long,655,1058.8,1005.5037875038653,True
1,long,656,952.88,1183.97086332777,True
1,long,657,1094.1,1040.7377668132556,True
1,long,658,1199.9,987.06227548363,True
1,long,659,1164.6,1305.766812878235,True
1,long,660,847.01,970.4952233905944,True
1,long,661,1094.1,1108.9727278419546,True
1,long,662,917.59,1297.875913174647,True
1,long,663,917.59,1040.436809083803,True
1,long,664,1094.1,978.2348087033154,True
1,long,665,952.88,1071.3059833089224,True
