Subj,Cond,Trial,Ts,Tp,Main
1,long,288,1199.9,1059.853811341788,True
1,long,289,1199.9,1012.4309525334731,True
1,long,290,988.18,964.0643160004629,True
1,long,291,917.59,851.3949414577211,True
1,long,292,1164.6,1272.4342284006898,True
1,long,293,1129.3,1058.9687115679983,True
1,long,294,882.3,717.4092097281916,True
1,long,295,1058.8,1205.649297621972,True
1,long,296,917.59,962.1355934019582,True
1,long,297,952.88,844.0687944453837,True
1,long,298,847.01,776.8710230571887,True
1,long,299,882.3,787.3052431258183,True
1,long,300,1129.3,1061.807298238873,True
1,long,301,1199.9,1263.368142771061,True
1,long,302,917.59,879.6308462431626,True
1,long,303,917.59,1185.504488785965,True
1,long,304,1164.6,1206.9259734037398,True
1,long,305,988.18,1118.258228918628,True
1,long,306,1129.3,1040.8622835667484,True
1,long,307,1199.9,1172.592820723662,True
1,long,308,917.59,1052.374500082142,True
1,long,309,847.01,813.5234448282844,True
1,long,310,1023.5,1009.3887347161739,True
1,long,311,847.01,1004.8583649365821,True
1,long,312,988.18,922.2986599568801,True
1,long,313,988.18,1080.7852052109695,True
1,long,314,1023.5,945.8812919373503,True
1,long,315,1023.5,839.8701826564986,True
1,long,316,1023.5,1102.8118972615355,True
1,long,317,847.01,861.4868916220454,True
1,long,318,1199.9,980.794487889573,True
1,long,319,952.88,865.8399440008475,True
1,long,320,988.18,775.6540931290687,True
1,long,321,952.88,807.0876403595958,True
1,long,322,1129.3,836.16929052141,True
1,long,323,952.88,1128.2449206248466,True
1,long,324,1023.5,920.191404484068,True
1,long,325,988.18,940.5565458867652,True
1,long,326,1164.6,899.1563557049616,True
1,long,327,988.18,817.2781801870399,True
1,long,328,952.88,945.4501085025005,True
1,long,329,1199.9,1076.773802445036,True
1,long,330,847.01,878.4792558314437,True
1,long,331,988.18,953.3178126079614,True
1,long,332,952.88,967.3367125966827,True
1,long,333,917.59,942.1913980412867,True
1,long,334,952.88,984.0627522878443,True
1,long,335,988.18,1144.806706103015,True
1,long,336,952.88,781.4996861251869,True
1,long,337,952.88,946.2460605082389,True
1,long,338,1094.1,1013.1530946323721,True
1,long,339,988.18,879.8803500673447,True
1,long,340,917.59,986.5553732211742,True
1,long,341,1094.1,883.2291103697835,True
1,long,342,952.88,1001.417277673314,True
1,long,343,882.3,1102.0139964379532,True
1,long,344,1023.5,924.254660610341,True
1,long,345,1129.3,1057.5898551321675,True
1,long,346,988.18,1124.7519192999468,True
1,long,347,847.01,1062.0387892713154,True
1,long,348,1058.8,1036.48171577882,True
1,long,349,1129.3,967.9921333818841,True
1,long,350,1094.1,975.7255361429045,True
1,long,351,1129.3,1105.1098359110224,True
1,long,352,952.88,1008.2219947427502,True
1,long,353,882.3,979.2061657682025,True
1,long,354,882.3,1034.360652104022,True
1,long,355,882.3,1056.2463924950193,True
1,long,356,847.01,847.3532062509665,True
1,long,357,988.18,978.7588214376935,True
1,long,358,1094.1,1102.5865163630745,True
1,long,359,988.18,906.7413647361163,True
1,long,360,988.18,1036.9243959607677,True
1,long,361,1129.3,1155.0333586299716,True
1,long,362,847.01,915.7556449041833,True
1,long,363,1058.8,987.4509678515041,True
1,long,364,847.01,1106.2158316750658,True
1,long,365,1058.8,1015.0951940209989,True
1,long,366,1058.8,1292.2823251876146,True
1,long,367,1058.8,973.6435716897872,True
1,long,368,1164.6,1163.8625026767709,True
1,long,369,1023.5,877.6003631248713,True
1,long,370,882.3,859.3422340053298,True
1,long,371,1164.6,1082.8523347061584,True
1,long,372,1129.3,1122.4075952068526,True
1,long,373,1058.8,1032.9939937869815,True
1,long,374,917.59,964.3166255095641,True
1,long,375,1199.9,974.6903896370159,True
1,long,376,988.18,984.189283909274,True
1,long,377,1129.3,1195.4833396666609,True
1,long,378,1058.8,802.7550732427989,True
1,long,379,917.59,859.2393332334515,True
1,long,380,1199.9,971.509341693521,True
1,long,381,988.18,1011.6547049003049,True
1,long,382,1199.9,879.2607982906048,True
1,long,383,882.3,965.0179406216853,True
1,long,384,952.88,1061.9234640736877,True
1,long,385,952.88,941.3595938289312,True
1,long,386,882.3,844.19802740504,True
1,long,387,917.59,1039.9164698551283,True
1,long,388,1199.9,1085.5799934507156,True
1,long,389,952.88,799.2250387127187,True
1,long,390,1199.9,1143.9572358246,True
1,long,391,917.59,1062.4257275618454,True
1,long,392,952.88,984.4195042884097,True
1,long,393,1023.5,810.339040484318,True
1,long,394,1164.6,1075.1655689896634,True
1,long,395,1023.5,885.8375084245498,True
1,long,396,988.18,824.3855388230238,True
1,long,397,917.59,828.0777424691812,True
1,long,398,988.18,939.5058781087849,True
1,long,399,1058.8,996.7552207961971,True
1,long,400,1023.5,861.2953514758763,True
1,long,401,1199.9,932.2880398176221,True
1,long,402,1199.9,1249.276147466387,True
1,long,403,917.59,1164.2304235082888,True
1,long,404,1023.5,1123.8062786525302,True
1,long,405,1164.6,864.355509797101,True
1,long,406,1094.1,877.167857099315,True
1,long,407,1023.5,923.2562538309646,True
1,long,408,882.3,896.2841687406274,True
1,long,409,1164.6,992.9328949493591,True
1,long,410,1023.5,1026.5336857906805,True
1,long,411,882.3,1213.6892253286721,True
1,long,412,1058.8,1044.6077300483819,True
1,long,413,952.88,1048.8021392514165,True
1,long,414,1164.6,847.6296373450656,True
1,long,415,847.01,1041.8380209375139,True
1,long,416,882.3,971.592777159996,True
1,long,417,1129.3,1037.83592778089,True
1,long,418,1094.1,853.4599803628217,True
1,long,419,1199.9,1166.889498198032,True
1,long,420,1164.6,1010.0648468529137,True
1,long,421,1129.3,1016.4523466134802,True
1,long,422,1023.5,823.3667236452582,True
1,long,423,882.3,827.5906393510026,True
1,long,424,1023.5,1072.9274894146263,True
1,long,425,1164.6,873.6937905666827,True
1,long,426,988.18,959.7235493232447,True
1,long,427,1094.1,1073.4503959055398,True
1,long,428,847.01,837.5930353783136,True
1,long,429,1129.3,905.6719342820435,True
1,long,430,917.59,901.2936090832469,True
1,long,431,1129.3,1013.5990101081112,True
1,long,432,1058.8,846.9956474333197,True
1,long,433,1023.5,1112.0964673686628,True
1,long,434,988.18,1234.24814888582,True
1,long,435,1199.9,1042.6447151019936,True
1,long,436,847.01,1118.148960962536,True
1,long,437,1058.8,1301.1355627344547,True
1,long,438,1129.3,975.3550830366365,True
1,long,439,847.01,1018.995517257529,True
1,long,440,882.3,728.1017220965977,True
1,long,441,952.88,1006.8305153441162,True
1,long,442,1129.3,966.5589273860666,True
1,long,443,988.18,1061.5007143914859,True
1,long,444,1094.1,986.0395123576595,True
1,long,445,1023.5,1207.3353937150937,True
1,long,446,1058.8,853.4245940248484,True
1,long,447,1058.8,839.421607599886,True
1,long,448,1199.9,932.9294325819604,True
1,long,449,847.01,988.8950168596425,True
1,long,450,1094.1,997.5938001497149,True
1,long,451,847.01,966.7231784857433,True
1,long,452,1164.6,1124.9032498528984,True
1,long,453,1199.9,952.1024837675711,True
1,long,454,1058.8,1002.934784776675,True
1,long,455,1094.1,923.8959426761769,True
1,long,456,1058.8,1059.4071708073195,True
1,long,457,917.59,1012.6975050786982,True
1,long,458,882.3,988.9352136888407,True
1,long,459,988.18,985.7422953080642,True
1,long,460,917.59,936.4137795823852,True
1,long,461,1129.3,878.3243064394759,True
1,long,462,847.01,732.2868047574573,True
1,long,463,882.3,816.7517063662925,True
1,long,464,1023.5,818.2226723760474,True
1,long,465,952.88,1077.046007089147,True
1,long,466,988.18,1011.5966095889402,True
1,long,467,1094.1,917.7863695318944,True
1,long,468,1023.5,1020.9725319023979,True
1,long,469,1199.9,986.8934756658558,True
1,long,470,1199.9,1015.4722591192933,True
1,long,471,1199.9,835.0409360709796,True
1,long,472,1058.8,937.2748951122971,True
1,long,473,1129.3,1097.9179286010426,True
1,long,474,917.59,903.5759577422991,True
1,long,475,1164.6,938.189203359486,True
1,long,476,952.88,872.9552818870276,True
1,long,477,988.18,982.0407469044,True
1,long,478,952.88,1014.0137769531185,True
1,long,479,847.01,857.0806880026515,True
1,long,480,952.88,927.0381347513876,True
1,long,481,1164.6,764.2953102960821,True
1,long,482,952.88,947.3235533481816,True
1,long,483,988.18,892.7562305331169,True
1,long,484,988.18,878.0252333752563,True
1,long,485,952.88,1423.8447479068714,True
1,long,486,988.18,899.2813720361258,True
1,long,487,847.01,836.8946025107547,True
1,long,488,917.59,850.8054474949139,True
1,long,489,952.88,1050.6559180655092,True
1,long,490,882.3,789.3481796345246,True
1,long,491,847.01,1040.8194283888433,True
1,long,492,1199.9,1069.3158962685288,True
1,long,493,1023.5,998.2518589646987,True
1,long,494,1164.6,1113.8361814096643,True
1,long,495,847.01,984.233748627048,True
1,long,496,1164.6,966.5769171552982,True
1,long,497,917.59,959.9627747591564,True
1,long,498,988.18,1024.4710520777082,True
1,long,499,847.01,913.2352443654115,True
1,long,500,917.59,798.7020666902937,True
1,long,501,952.88,833.8739256566116,True
1,long,502,1164.6,848.4416363153764,True
1,long,503,882.3,861.4147706125284,True
1,long,504,952.88,768.433575309318,True
1,long,505,847.01,902.5741652629592,True
1,long,506,1129.3,1145.9535620686308,True
1,long,507,1058.8,996.2395705866955,True
1,long,508,1094.1,1086.9087274798228,True
1,long,509,988.18,868.7370644157708,True
1,long,510,952.88,798.1462958140866,True
1,long,511,882.3,958.7140255459954,True
1,long,512,1164.6,1029.464369379801,True
1,long,513,1094.1,1296.0887831512707,True
1,long,514,1199.9,1053.792166023438,True
1,long,515,882.3,911.2024592859935,True
1,long,516,1094.1,942.9932118784506,True
1,long,517,917.59,1118.3571202272758,True
1,long,518,1058.8,730.5242362612858,True
1,long,519,882.3,986.1560231871262,True
1,long,520,847.01,1001.1201854712541,True
1,long,521,1023.5,983.8127063123015,True
1,long,522,1094.1,908.0702128244494,True
1,long,523,1164.6,1045.9188997136093,True
1,long,524,1199.9,1043.4040788511643,True
1,long,525,988.18,888.4735687282825,True
1,long,526,1199.9,977.3987664132627,True
1,long,527,1094.1,965.0826552941983,True
1,long,528,882.3,847.1402057470715,True
1,long,529,952.88,935.1962732287774,True
1,long,530,1094.1,1011.0916239955117,True
1,long,531,847.01,1159.8640897219693,True
1,long,532,1023.5,1015.3914577841083,True
1,long,533,1023.5,915.5414872182038,True
1,long,534,847.01,950.1172594264815,True
1,long,535,1129.3,1222.889920972435,True
1,long,536,1058.8,1119.9009988923142,True
1,long,537,1164.6,1119.7255898103172,True
1,long,538,1164.6,938.2621242375764,True
1,long,539,1094.1,937.9186740360883,True
1,long,540,1094.1,989.783641487621,True
1,long,541,1023.5,935.0954783670574,True
1,long,542,1199.9,1148.7030940855639,True
1,long,543,917.59,850.8249314129716,True
1,long,544,1199.9,1113.385559689348,True
1,long,545,1094.1,1049.174440349619,True
1,long,546,1129.3,1231.3970266580523,True
1,long,547,1058.8,1037.2270675258792,True
1,long,548,882.3,677.1740108463646,True
1,long,549,1023.5,878.9408261116332,True
1,long,550,952.88,928.6929757014151,True
1,long,551,952.88,936.9538453479531,True
1,long,552,988.18,1077.0997114184452,True
1,long,553,1023.5,828.3052628475461,True
1,long,554,1164.6,900.664102270054,True
1,long,555,952.88,1067.6465005656128,True
1,long,556,917.59,776.1410784177205,True
1,long,557,1164.6,1017.6679842794485,True
1,long,558,1058.8,965.5464033565564,True
1,long,559,1129.3,956.2785701656859,True
1,long,560,882.3,962.3340719701134,True
1,long,561,952.88,892.4792120946539,True
1,long,562,1094.1,962.0509194172499,True
1,long,563,1058.8,1161.7919489681594,True
1,long,564,847.01,733.2528767027327,True
1,long,565,1023.5,1001.9461515549301,True
1,long,566,1058.8,944.8347364152921,True
1,long,567,1094.1,931.6309890188737,True
1,long,568,917.59,999.2741333224166,True
1,long,569,988.18,1332.607583291377,True
1,long,570,1058.8,779.1748402478603,True
1,long,571,882.3,865.1556516366509,True
1,long,572,1023.5,711.5398188646786,True
1,long,573,847.01,724.4688375031528,True
1,long,574,1199.9,896.4026822375398,True
1,long,575,1129.3,965.973274484809,True
1,long,576,917.59,994.2493632178873,True
1,long,577,1199.9,985.9272544294553,True
1,long,578,1129.3,1072.8029349135822,True
1,long,579,1058.8,845.0470963317471,True
1,long,580,847.01,1068.8280421357244,True
1,long,581,1023.5,771.5543317643301,True
1,long,582,952.88,966.5699273806017,True
1,long,583,988.18,845.6942514888724,True
1,long,584,1094.1,1142.9850310450522,True
1,long,585,882.3,959.4688199794156,True
1,long,586,988.18,1030.229454793433,True
1,long,587,988.18,1043.9858811826593,True
1,long,588,917.59,1098.9838885582358,True
1,long,589,1058.8,957.3822497813609,True
1,long,590,847.01,804.8527084913495,True
1,long,591,917.59,905.1586183149626,True
1,long,592,1199.9,1165.8087523406211,True
1,long,593,1199.9,1087.8816317397825,True
1,long,594,847.01,675.867130810508,True
1,long,595,1129.3,880.5568038068966,True
1,long,596,1058.8,850.5272607523145,True
1,long,597,847.01,827.3643130019826,True
1,long,598,917.59,941.6094735087306,True
1,long,599,1023.5,1026.551101100333,True
1,long,600,1129.3,972.5002161415587,True
1,long,601,952.88,1039.0451521772657,True
1,long,602,952.88,908.215332810835,True
1,long,603,1164.6,1106.1556080314876,True
1,long,604,1164.6,900.7547323141993,True
1,long,605,1199.9,898.3303862353462,True
1,long,606,847.01,917.5296333252168,True
1,long,607,882.3,925.2224737272593,True
1,long,608,1094.1,937.6654080270105,True
1,long,609,1164.6,962.7485581236937,True
1,long,610,917.59,732.0026078174126,True
1,long,611,1023.5,943.6382215898562,True
1,long,612,952.88,1103.0375765156762,True
1,long,613,1094.1,1012.804707579809,True
1,long,614,847.01,1030.8648431033178,True
1,long,615,1058.8,831.8025699841651,True
1,long,616,952.88,953.3849402858377,True
1,long,617,1094.1,929.5523580941987,True
1,long,618,1199.9,792.6890015653471,True
1,long,619,1129.3,1029.7401468726116,True
1,long,620,847.01,925.1901845082465,True
1,long,621,1023.5,730.9741571273302,True
1,long,622,917.59,890.5384488845036,True
1,long,623,882.3,784.9500988001973,True
1,long,624,917.59,861.4890293269533,True
1,long,625,1199.9,1118.5836821466478,True
1,long,626,1164.6,1085.885987381491,True
1,long,627,952.88,1063.1139081473955,True
1,long,628,1164.6,993.2376798947752,True
1,long,629,1058.8,1025.9427115365017,True
1,long,630,1058.8,1052.9358138306818,True
1,long,631,1199.9,950.9843173448307,True
1,long,632,1164.6,930.4326749880953,True
1,long,633,988.18,978.1492521887653,True
1,long,634,988.18,970.2191195127747,True
1,long,635,1094.1,845.0674761589513,True
1,long,636,1023.5,1031.3351147344463,True
1,long,637,1023.5,989.1218600054127,True
1,long,638,1058.8,1102.4708492619473,True
1,long,639,1023.5,911.4795047367272,True
1,long,640,1058.8,890.1255480622475,True
1,long,641,1094.1,984.1262932429698,True
1,long,642,1164.6,1022.5290153328721,True
1,long,643,1094.1,999.3184104922153,True
1,long,644,1058.8,1009.980582904493,True
1,long,645,952.88,1088.1689721720938,True
1,long,646,952.88,1182.2638565097132,True
1,long,647,988.18,958.3559233209213,True
1,long,648,1023.5,1023.202908896409,True
1,long,649,882.3,770.2611640519085,True
1,long,650,988.18,1118.9400569542843,True
1,long,651,1129.3,1052.4505526213998,True
1,long,652,917.59,876.5962935555294,True
1,long,653,917.59,879.1974083990884,True
1,long,654,1129.3,1025.775970649775,True
1,long,655,1164.6,990.0979463349639,True
1,long,656,952.88,1005.3124729758475,True
1,long,657,1164.6,934.0378118013512,True
1,long,658,952.88,851.3470458819105,True
1,long,659,847.01,859.2007424940275,True
1,long,660,988.18,885.8108228574838,True
1,long,661,1164.6,1327.4984718109524,True
1,long,662,1129.3,932.4117062337615,True
1,long,663,1094.1,914.2173331880508,True
1,long,664,952.88,937.245293483466,True
1,long,665,1164.6,831.939731124307,True
1,long,666,882.3,859.6462059427085,True
1,long,667,882.3,735.9858029943676,True
1,long,668,847.01,1000.1144356642416,True
1,long,669,1164.6,887.7783896708822,True
1,long,670,1023.5,946.3116620055802,True
